0; 0.56
0.001; 0.56022
0.002; 0.56044
0.003; 0.560659
0.004; 0.560878
0.005; 0.561097
0.006; 0.561315
0.007; 0.561533
0.008; 0.561751
0.009; 0.561968
0.01; 0.562185
0.011; 0.562401
0.012; 0.562618
0.013; 0.562834
0.014; 0.563049
0.015; 0.563265
0.016; 0.563479
0.017; 0.563694
0.018; 0.563908
0.019; 0.564122
0.02; 0.564336
0.021; 0.564549
0.022; 0.564762
0.023; 0.564974
0.024; 0.565186
0.025; 0.565398
0.026; 0.565609
0.027; 0.565821
0.028; 0.566031
0.029; 0.566242
0.03; 0.566452
0.031; 0.566661
0.032; 0.566871
0.033; 0.56708
0.034; 0.567288
0.035; 0.567496
0.036; 0.567704
0.037; 0.567912
0.038; 0.568119
0.039; 0.568326
0.04; 0.568532
0.041; 0.568738
0.042; 0.568944
0.043; 0.56915
0.044; 0.569355
0.045; 0.569559
0.046; 0.569764
0.047; 0.569967
0.048; 0.570171
0.049; 0.570374
0.05; 0.570577
0.051; 0.570779
0.052; 0.570982
0.053; 0.571183
0.054; 0.571385
0.055; 0.571586
0.056; 0.571786
0.057; 0.571987
0.058; 0.572186
0.059; 0.572386
0.06; 0.572585
0.061; 0.572784
0.062; 0.572982
0.063; 0.57318
0.064; 0.573378
0.065; 0.573575
0.066; 0.573772
0.067; 0.573969
0.068; 0.574165
0.069; 0.57436
0.07; 0.574556
0.071; 0.574751
0.072; 0.574945
0.073; 0.57514
0.074; 0.575334
0.075; 0.575527
0.076; 0.57572
0.077; 0.575913
0.078; 0.576105
0.079; 0.576297
0.08; 0.576489
0.081; 0.57668
0.082; 0.576871
0.083; 0.577061
0.084; 0.577251
0.085; 0.577441
0.086; 0.57763
0.087; 0.577819
0.088; 0.578007
0.089; 0.578195
0.09; 0.578383
0.091; 0.57857
0.092; 0.578757
0.093; 0.578944
0.094; 0.57913
0.095; 0.579315
0.096; 0.579501
0.097; 0.579686
0.098; 0.57987
0.099; 0.580054
0.1; 0.580238
0.101; 0.580421
0.102; 0.580604
0.103; 0.580787
0.104; 0.580969
0.105; 0.581151
0.106; 0.581332
0.107; 0.581513
0.108; 0.581693
0.109; 0.581873
0.11; 0.582053
0.111; 0.582232
0.112; 0.582411
0.113; 0.58259
0.114; 0.582768
0.115; 0.582946
0.116; 0.583123
0.117; 0.5833
0.118; 0.583476
0.119; 0.583652
0.12; 0.583828
0.121; 0.584003
0.122; 0.584178
0.123; 0.584352
0.124; 0.584526
0.125; 0.5847
0.126; 0.584873
0.127; 0.585046
0.128; 0.585218
0.129; 0.58539
0.13; 0.585561
0.131; 0.585733
0.132; 0.585903
0.133; 0.586073
0.134; 0.586243
0.135; 0.586413
0.136; 0.586582
0.137; 0.58675
0.138; 0.586918
0.139; 0.587086
0.14; 0.587253
0.141; 0.58742
0.142; 0.587587
0.143; 0.587753
0.144; 0.587918
0.145; 0.588083
0.146; 0.588248
0.147; 0.588412
0.148; 0.588576
0.149; 0.58874
0.15; 0.588903
0.151; 0.589065
0.152; 0.589228
0.153; 0.589389
0.154; 0.589551
0.155; 0.589711
0.156; 0.589872
0.157; 0.590032
0.158; 0.590191
0.159; 0.590351
0.16; 0.590509
0.161; 0.590668
0.162; 0.590825
0.163; 0.590983
0.164; 0.59114
0.165; 0.591296
0.166; 0.591452
0.167; 0.591608
0.168; 0.591763
0.169; 0.591918
0.17; 0.592072
0.171; 0.592226
0.172; 0.592379
0.173; 0.592532
0.174; 0.592685
0.175; 0.592837
0.176; 0.592989
0.177; 0.59314
0.178; 0.593291
0.179; 0.593441
0.18; 0.593591
0.181; 0.59374
0.182; 0.593889
0.183; 0.594038
0.184; 0.594186
0.185; 0.594333
0.186; 0.59448
0.187; 0.594627
0.188; 0.594773
0.189; 0.594919
0.19; 0.595064
0.191; 0.595209
0.192; 0.595354
0.193; 0.595498
0.194; 0.595641
0.195; 0.595784
0.196; 0.595927
0.197; 0.596069
0.198; 0.596211
0.199; 0.596352
0.2; 0.596493
0.201; 0.596633
0.202; 0.596773
0.203; 0.596912
0.204; 0.597051
0.205; 0.59719
0.206; 0.597328
0.207; 0.597465
0.208; 0.597602
0.209; 0.597739
0.21; 0.597875
0.211; 0.59801
0.212; 0.598146
0.213; 0.59828
0.214; 0.598415
0.215; 0.598548
0.216; 0.598682
0.217; 0.598815
0.218; 0.598947
0.219; 0.599079
0.22; 0.59921
0.221; 0.599341
0.222; 0.599472
0.223; 0.599602
0.224; 0.599731
0.225; 0.59986
0.226; 0.599989
0.227; 0.600117
0.228; 0.600244
0.229; 0.600372
0.23; 0.600498
0.231; 0.600624
0.232; 0.60075
0.233; 0.600875
0.234; 0.601
0.235; 0.601124
0.236; 0.601248
0.237; 0.601371
0.238; 0.601494
0.239; 0.601616
0.24; 0.601738
0.241; 0.60186
0.242; 0.60198
0.243; 0.602101
0.244; 0.602221
0.245; 0.60234
0.246; 0.602459
0.247; 0.602577
0.248; 0.602695
0.249; 0.602813
0.25; 0.60293
0.251; 0.603046
0.252; 0.603162
0.253; 0.603278
0.254; 0.603393
0.255; 0.603507
0.256; 0.603621
0.257; 0.603735
0.258; 0.603848
0.259; 0.60396
0.26; 0.604072
0.261; 0.604184
0.262; 0.604295
0.263; 0.604405
