0; 0.56
0.01; 0.5622
0.02; 0.564367
0.03; 0.566499
0.04; 0.568596
0.05; 0.570659
0.06; 0.572685
0.07; 0.574674
0.08; 0.576626
0.09; 0.57854
0.1; 0.580416
0.11; 0.582252
0.12; 0.584048
0.13; 0.585804
0.14; 0.587518
0.15; 0.589191
0.16; 0.590821
0.17; 0.592408
0.18; 0.593952
0.19; 0.595451
0.2; 0.596906
0.21; 0.598314
0.22; 0.599677
0.23; 0.600993
0.24; 0.602261
0.25; 0.603481
0.26; 0.604653
0.27; 0.605776
0.28; 0.606848
0.29; 0.60787
0.3; 0.608841
0.31; 0.609761
0.32; 0.610628
0.33; 0.611442
0.34; 0.612203
0.35; 0.61291
0.36; 0.613562
0.37; 0.614159
0.38; 0.6147
0.39; 0.615185
0.4; 0.615613
0.41; 0.615983
0.42; 0.616295
0.43; 0.616548
0.44; 0.616742
0.45; 0.616876
0.46; 0.61695
0.47; 0.616963
0.48; 0.616914
0.49; 0.616803
0.5; 0.616629
0.51; 0.616392
0.52; 0.616092
0.53; 0.615726
0.54; 0.615296
0.55; 0.6148
0.56; 0.614238
0.57; 0.61361
0.58; 0.612914
0.59; 0.61215
0.6; 0.611318
0.61; 0.610417
0.62; 0.609447
0.63; 0.608406
0.64; 0.607295
0.65; 0.606112
0.66; 0.604857
0.67; 0.60353
0.68; 0.60213
0.69; 0.600657
0.7; 0.599109
0.71; 0.597486
0.72; 0.595788
0.73; 0.594014
0.74; 0.592164
0.75; 0.590236
0.76; 0.58823
0.77; 0.586146
0.78; 0.583982
0.79; 0.581739
0.8; 0.579416
0.81; 0.577011
0.82; 0.574525
0.83; 0.571956
0.84; 0.569304
0.85; 0.566568
0.86; 0.563748
0.87; 0.560843
0.88; 0.557851
0.89; 0.554773
0.9; 0.551608
0.91; 0.548355
0.92; 0.545012
0.93; 0.54158
0.94; 0.538058
0.95; 0.534444
0.96; 0.530739
0.97; 0.52694
0.98; 0.523048
0.99; 0.519061
1; 0.514978
1.01; 0.5108
1.02; 0.506524
1.03; 0.502149
1.04; 0.497676
1.05; 0.493103
1.06; 0.488429
1.07; 0.483652
1.08; 0.478773
1.09; 0.473789
1.1; 0.468701
1.11; 0.463506
1.12; 0.458204
1.13; 0.452794
1.14; 0.447274
1.15; 0.441643
1.16; 0.435901
1.17; 0.430045
1.18; 0.424075
1.19; 0.41799
1.2; 0.411788
1.21; 0.405468
1.22; 0.399029
1.23; 0.392469
1.24; 0.385786
1.25; 0.378981
1.26; 0.37205
1.27; 0.364993
1.28; 0.357808
1.29; 0.350494
1.3; 0.34305
1.31; 0.335472
1.32; 0.327761
1.33; 0.319915
1.34; 0.311931
1.35; 0.303808
1.36; 0.295545
1.37; 0.28714
1.38; 0.278591
1.39; 0.269897
1.4; 0.261055
1.41; 0.252064
1.42; 0.242922
1.43; 0.233627
1.44; 0.224178
1.45; 0.214572
1.46; 0.204808
1.47; 0.194884
1.48; 0.184797
1.49; 0.174546
1.5; 0.16413
1.51; 0.153545
1.52; 0.142791
1.53; 0.131864
1.54; 0.120764
1.55; 0.109489
1.56; 0.0980353
1.57; 0.0864024
1.58; 0.074588
1.59; 0.0625902
1.6; 0.0504073
1.61; 0.0380372
1.62; 0.0254783
1.63; 0.0127287
1.64; -0.000213328
1.65; -0.0133494
1.66; -0.0266812
1.67; -0.0402102
1.68; -0.053938
1.69; -0.0678661
1.7; -0.0819956
1.71; -0.0963279
1.72; -0.110864
1.73; -0.125605
1.74; -0.140552
1.75; -0.155706
1.76; -0.171067
1.77; -0.186636
1.78; -0.202412
1.79; -0.218397
1.8; -0.234591
1.81; -0.250992
1.82; -0.2676
1.83; -0.284416
1.84; -0.301437
1.85; -0.318663
1.86; -0.336092
1.87; -0.353722
1.88; -0.371552
1.89; -0.389579
1.9; -0.407801
1.91; -0.426213
1.92; -0.444814
1.93; -0.463599
1.94; -0.482564
1.95; -0.501704
1.96; -0.521015
1.97; -0.540491
1.98; -0.560126
1.99; -0.579915
2; -0.599849
2.01; -0.619923
2.02; -0.640128
2.03; -0.660457
2.04; -0.680901
2.05; -0.70145
2.06; -0.722095
2.07; -0.742826
2.08; -0.763633
2.09; -0.784505
2.1; -0.80543
2.11; -0.826397
2.12; -0.847392
2.13; -0.868404
2.14; -0.88942
2.15; -0.910426
2.16; -0.931408
2.17; -0.952353
2.18; -0.973246
2.19; -0.994073
2.2; -1.01482
2.21; -1.03547
2.22; -1.05601
2.23; -1.07642
2.24; -1.09669
2.25; -1.11681
2.26; -1.13676
2.27; -1.15652
2.28; -1.17608
2.29; -1.19543
2.3; -1.21455
2.31; -1.23343
2.32; -1.25205
2.33; -1.27041
2.34; -1.28848
2.35; -1.30626
2.36; -1.32374
2.37; -1.34091
2.38; -1.35775
2.39; -1.37425
2.4; -1.39041
2.41; -1.40622
2.42; -1.42167
2.43; -1.43676
2.44; -1.45147
2.45; -1.46581
2.46; -1.47977
2.47; -1.49334
2.48; -1.50652
2.49; -1.51931
2.5; -1.53171
2.51; -1.54371
2.52; -1.55532
2.53; -1.56654
2.54; -1.57736
2.55; -1.5878
2.56; -1.59784
2.57; -1.6075
2.58; -1.61677
2.59; -1.62567
2.6; -1.63418
2.61; -1.64233
2.62; -1.65011
2.63; -1.65753
2.64; -1.6646
2.65; -1.67132
2.66; -1.67769
2.67; -1.68372
2.68; -1.68942
2.69; -1.6948
2.7; -1.69987
2.71; -1.70462
2.72; -1.70906
2.73; -1.71321
2.74; -1.71707
2.75; -1.72065
2.76; -1.72396
2.77; -1.72699
2.78; -1.72976
2.79; -1.73228
2.8; -1.73455
2.81; -1.73658
2.82; -1.73837
2.83; -1.73994
2.84; -1.74129
2.85; -1.74242
2.86; -1.74334
2.87; -1.74406
2.88; -1.74459
2.89; -1.74492
2.9; -1.74507
2.91; -1.74504
2.92; -1.74484
2.93; -1.74447
2.94; -1.74394
2.95; -1.74324
2.96; -1.7424
2.97; -1.7414
2.98; -1.74026
2.99; -1.73899
3; -1.73757
3.01; -1.73603
3.02; -1.73435
3.03; -1.73256
3.04; -1.73064
3.05; -1.72861
3.06; -1.72647
3.07; -1.72421
3.08; -1.72186
3.09; -1.71939
3.1; -1.71683
3.11; -1.71417
3.12; -1.71142
3.13; -1.70857
3.14; -1.70563
3.15; -1.70261
3.16; -1.6995
3.17; -1.69631
3.18; -1.69304
3.19; -1.6897
3.2; -1.68627
3.21; -1.68277
3.22; -1.6792
3.23; -1.67556
3.24; -1.67185
3.25; -1.66807
3.26; -1.66423
3.27; -1.66032
3.28; -1.65635
3.29; -1.65231
3.3; -1.64821
3.31; -1.64406
3.32; -1.63985
3.33; -1.63557
3.34; -1.63125
3.35; -1.62686
3.36; -1.62243
3.37; -1.61793
3.38; -1.61339
3.39; -1.60879
3.4; -1.60414
3.41; -1.59944
3.42; -1.59469
3.43; -1.5899
3.44; -1.58505
3.45; -1.58015
3.46; -1.5752
3.47; -1.57021
3.48; -1.56517
3.49; -1.56008
3.5; -1.55495
3.51; -1.54977
3.52; -1.54454
3.53; -1.53927
3.54; -1.53395
3.55; -1.52859
3.56; -1.52318
3.57; -1.51773
3.58; -1.51223
3.59; -1.50669
3.6; -1.5011
3.61; -1.49547
3.62; -1.48979
3.63; -1.48406
3.64; -1.4783
3.65; -1.47248
3.66; -1.46662
3.67; -1.46072
3.68; -1.45477
3.69; -1.44878
3.7; -1.44274
3.71; -1.43665
3.72; -1.43052
3.73; -1.42434
3.74; -1.41811
3.75; -1.41184
3.76; -1.40552
3.77; -1.39915
3.78; -1.39274
3.79; -1.38627
3.8; -1.37976
3.81; -1.3732
3.82; -1.36658
3.83; -1.35992
3.84; -1.35321
3.85; -1.34645
3.86; -1.33963
3.87; -1.33277
3.88; -1.32585
3.89; -1.31887
3.9; -1.31185
3.91; -1.30476
3.92; -1.29763
3.93; -1.29044
3.94; -1.28319
3.95; -1.27588
3.96; -1.26852
3.97; -1.2611
3.98; -1.25361
3.99; -1.24607
4; -1.23847
4.01; -1.2308
4.02; -1.22307
4.03; -1.21528
4.04; -1.20743
4.05; -1.1995
4.06; -1.19151
4.07; -1.18346
4.08; -1.17533
4.09; -1.16714
4.1; -1.15887
4.11; -1.15053
4.12; -1.14212
4.13; -1.13363
4.14; -1.12507
4.15; -1.11643
4.16; -1.10772
4.17; -1.09892
4.18; -1.09004
4.19; -1.08108
4.2; -1.07204
4.21; -1.06291
4.22; -1.05369
4.23; -1.04439
4.24; -1.03499
4.25; -1.0255
4.26; -1.01592
4.27; -1.00625
4.28; -0.996475
4.29; -0.986604
4.3; -0.976632
4.31; -0.966558
4.32; -0.956379
4.33; -0.946093
4.34; -0.935699
4.35; -0.925193
4.36; -0.914575
4.37; -0.903841
4.38; -0.89299
4.39; -0.882019
4.4; -0.870925
4.41; -0.859707
4.42; -0.848361
4.43; -0.836885
4.44; -0.825276
4.45; -0.813532
4.46; -0.801649
4.47; -0.789625
4.48; -0.777457
4.49; -0.765142
4.5; -0.752676
4.51; -0.740057
4.52; -0.727281
4.53; -0.714345
4.54; -0.701245
4.55; -0.687979
4.56; -0.674542
4.57; -0.66093
4.58; -0.647141
4.59; -0.633169
4.6; -0.619013
4.61; -0.604666
4.62; -0.590126
4.63; -0.575387
4.64; -0.560447
4.65; -0.5453
4.66; -0.529942
4.67; -0.514369
4.68; -0.498576
4.69; -0.482559
4.7; -0.466313
4.71; -0.449832
4.72; -0.433113
4.73; -0.41615
4.74; -0.398938
4.75; -0.381473
4.76; -0.363749
4.77; -0.345761
4.78; -0.327504
4.79; -0.308973
4.8; -0.290163
4.81; -0.271069
4.82; -0.251685
4.83; -0.232006
4.84; -0.212027
4.85; -0.191744
4.86; -0.17115
4.87; -0.150242
4.88; -0.129015
4.89; -0.107463
4.9; -0.0855828
4.91; -0.0633694
4.92; -0.0408189
4.93; -0.0179274
4.94; 0.00530867
4.95; 0.0288927
4.96; 0.0528275
4.97; 0.0771158
4.98; 0.10176
4.99; 0.126761
5; 0.152121
5.01; 0.177839
5.02; 0.203917
5.03; 0.230354
5.04; 0.257147
5.05; 0.284296
5.06; 0.311796
5.07; 0.339645
5.08; 0.367837
5.09; 0.396367
5.1; 0.425228
5.11; 0.454411
5.12; 0.483909
5.13; 0.513709
5.14; 0.543801
5.15; 0.574172
5.16; 0.604807
5.17; 0.635691
5.18; 0.666806
5.19; 0.698134
5.2; 0.729654
5.21; 0.761345
5.22; 0.793185
5.23; 0.825147
5.24; 0.857207
5.25; 0.889336
5.26; 0.921507
5.27; 0.953689
5.28; 0.985852
5.29; 1.01796
5.3; 1.04999
5.31; 1.08189
5.32; 1.11365
5.33; 1.14521
5.34; 1.17655
5.35; 1.20763
5.36; 1.23841
5.37; 1.26886
5.38; 1.29895
5.39; 1.32864
5.4; 1.35789
5.41; 1.38667
5.42; 1.41496
5.43; 1.44272
5.44; 1.46993
5.45; 1.49655
5.46; 1.52256
5.47; 1.54795
5.48; 1.57268
5.49; 1.59675
5.5; 1.62013
5.51; 1.6428
5.52; 1.66477
5.53; 1.68602
5.54; 1.70654
5.55; 1.72633
5.56; 1.74538
5.57; 1.7637
5.58; 1.78129
5.59; 1.79815
5.6; 1.81428
5.61; 1.82969
5.62; 1.8444
5.63; 1.85841
5.64; 1.87174
5.65; 1.88439
5.66; 1.89638
5.67; 1.90773
5.68; 1.91845
5.69; 1.92856
5.7; 1.93807
5.71; 1.947
5.72; 1.95538
5.73; 1.96321
5.74; 1.97051
5.75; 1.97731
5.76; 1.98362
5.77; 1.98946
5.78; 1.99484
5.79; 1.99979
5.8; 2.00432
5.81; 2.00845
5.82; 2.01219
5.83; 2.01556
5.84; 2.01857
5.85; 2.02125
5.86; 2.0236
5.87; 2.02565
5.88; 2.02739
5.89; 2.02885
5.9; 2.03005
5.91; 2.03098
5.92; 2.03167
5.93; 2.03212
5.94; 2.03235
5.95; 2.03236
5.96; 2.03217
5.97; 2.03179
5.98; 2.03122
5.99; 2.03047
6; 2.02956
6.01; 2.02848
6.02; 2.02725
6.03; 2.02588
6.04; 2.02437
6.05; 2.02272
6.06; 2.02095
6.07; 2.01906
6.08; 2.01705
6.09; 2.01493
6.1; 2.01271
6.11; 2.01039
6.12; 2.00797
6.13; 2.00546
6.14; 2.00286
6.15; 2.00018
6.16; 1.99742
6.17; 1.99458
6.18; 1.99167
6.19; 1.98869
6.2; 1.98564
6.21; 1.98253
6.22; 1.97935
6.23; 1.97612
6.24; 1.97283
6.25; 1.96948
6.26; 1.96608
6.27; 1.96263
6.28; 1.95913
6.29; 1.95558
6.3; 1.95199
6.31; 1.94835
6.32; 1.94467
6.33; 1.94094
6.34; 1.93718
6.35; 1.93338
6.36; 1.92954
6.37; 1.92566
6.38; 1.92175
6.39; 1.91781
6.4; 1.91382
6.41; 1.90981
6.42; 1.90577
