0.56; 0.22
0.582; 0.1865
0.60065; 0.146676
0.615318; 0.100581
0.625376; 0.0483617
0.630212; -0.00978816
0.629233; -0.0736885
0.621864; -0.143244
0.60754; -0.21852
0.585688; -0.299816
0.555706; -0.387733
0.516933; -0.483235
0.468609; -0.58769
0.40984; -0.702888
0.339551; -0.831011
0.25645; -0.974511
0.158999; -1.13581
0.0454184; -1.31667
-0.0862482; -1.51699
-0.237947; -1.73271
-0.411218; -1.95247
-0.606465; -2.15307
-0.821773; -2.29524
-1.0513; -2.32411
-1.28371; -2.18254
-1.50196; -1.84347
-1.68631; -1.34831
-1.82114; -0.809296
-1.90207; -0.347841
-1.93685; -0.0219543
-1.93905; 0.180731
-1.92098; 0.300315
-1.89094; 0.372037
-1.85374; 0.418353
-1.81191; 0.451858
-1.76672; 0.479341
-1.71879; 0.504506
-1.66833; 0.529483
-1.61539; 0.555623
-1.55982; 0.583917
-1.50143; 0.615219
-1.43991; 0.650384
-1.37487; 0.69036
-1.30584; 0.736271
-1.23221; 0.78949
-1.15326; 0.851736
-1.06809; 0.925181
-0.975568; 1.01258
-0.87431; 1.11742
-0.762568; 1.24407
-0.638161; 1.3979
-0.498371; 1.58518
-0.339853; 1.81255
-0.158598; 2.08541
0.049943; 2.40418
0.290361; 2.75651
0.566012; 3.10357
0.876369; 3.36125
1.21249; 3.3898
1.55147; 3.03109
1.85458; 2.24046
2.07863; 1.24063
2.20269; 0.418926
2.24458; -0.0417761
2.24041; -0.241098
2.2163; -0.320747
2.18422; -0.355418
2.14868; -0.374148
2.11127; -0.387385
2.07253; -0.398946
2.03263; -0.410312
1.9916; -0.422121
1.94939; -0.434701
1.90592; -0.448275
1.86109; -0.463033
1.81479; -0.479169
1.76687; -0.496904
1.71718; -0.516493
1.66553; -0.538243
1.61171; -0.562525
1.55546; -0.589791
1.49648; -0.620597
1.43442; -0.655635
1.36885; -0.695765
1.29928; -0.742069
1.22507; -0.795912
1.14548; -0.859029
1.05958; -0.933627
0.966213; -1.02252
0.863962; -1.12926
0.751036; -1.25832
0.625204; -1.41516
0.483688; -1.60612
0.323076; -1.83781
0.139295; -2.11537
-0.0722417; -2.43837
-0.316079; -2.79257
-0.595336; -3.13548
-0.908884; -3.37756
-1.24664; -3.3742
-1.58406; -2.97095
-1.88115; -2.14445
