0.56; 0.22
0.560022; 0.219967
0.560044; 0.219933
0.560066; 0.219899
0.560088; 0.219866
0.56011; 0.219832
0.560132; 0.219799
0.560154; 0.219765
0.560176; 0.219732
0.560198; 0.219698
0.56022; 0.219665
0.560242; 0.219631
0.560264; 0.219598
0.560286; 0.219564
0.560308; 0.21953
0.56033; 0.219497
0.560352; 0.219463
0.560374; 0.21943
0.560395; 0.219396
0.560417; 0.219362
0.560439; 0.219329
0.560461; 0.219295
0.560483; 0.219262
0.560505; 0.219228
0.560527; 0.219194
0.560549; 0.219161
0.560571; 0.219127
0.560593; 0.219093
0.560615; 0.21906
0.560637; 0.219026
0.560659; 0.218992
0.56068; 0.218959
0.560702; 0.218925
0.560724; 0.218891
0.560746; 0.218857
0.560768; 0.218824
0.56079; 0.21879
0.560812; 0.218756
0.560834; 0.218722
0.560856; 0.218689
0.560877; 0.218655
0.560899; 0.218621
0.560921; 0.218587
0.560943; 0.218554
0.560965; 0.21852
0.560987; 0.218486
0.561009; 0.218452
0.56103; 0.218419
0.561052; 0.218385
0.561074; 0.218351
0.561096; 0.218317
0.561118; 0.218283
0.56114; 0.218249
0.561161; 0.218216
0.561183; 0.218182
0.561205; 0.218148
0.561227; 0.218114
0.561249; 0.21808
0.56127; 0.218046
0.561292; 0.218013
0.561314; 0.217979
0.561336; 0.217945
0.561358; 0.217911
0.561379; 0.217877
0.561401; 0.217843
0.561423; 0.217809
0.561445; 0.217775
0.561467; 0.217741
0.561488; 0.217707
0.56151; 0.217673
0.561532; 0.217639
0.561554; 0.217606
0.561575; 0.217572
0.561597; 0.217538
0.561619; 0.217504
0.561641; 0.21747
0.561662; 0.217436
0.561684; 0.217402
0.561706; 0.217368
0.561728; 0.217334
0.561749; 0.2173
0.561771; 0.217266
0.561793; 0.217232
0.561815; 0.217198
0.561836; 0.217164
0.561858; 0.21713
0.56188; 0.217096
0.561901; 0.217061
0.561923; 0.217027
0.561945; 0.216993
0.561967; 0.216959
0.561988; 0.216925
0.56201; 0.216891
0.562032; 0.216857
0.562053; 0.216823
0.562075; 0.216789
0.562097; 0.216755
0.562118; 0.216721
0.56214; 0.216686
0.562162; 0.216652
0.562183; 0.216618
0.562205; 0.216584
0.562227; 0.21655
0.562248; 0.216516
0.56227; 0.216482
0.562292; 0.216447
0.562313; 0.216413
0.562335; 0.216379
0.562357; 0.216345
0.562378; 0.216311
0.5624; 0.216276
0.562421; 0.216242
0.562443; 0.216208
0.562465; 0.216174
0.562486; 0.21614
0.562508; 0.216105
0.562529; 0.216071
0.562551; 0.216037
0.562573; 0.216003
0.562594; 0.215968
0.562616; 0.215934
0.562637; 0.2159
0.562659; 0.215866
0.562681; 0.215831
0.562702; 0.215797
0.562724; 0.215763
0.562745; 0.215728
0.562767; 0.215694
0.562789; 0.21566
0.56281; 0.215625
0.562832; 0.215591
0.562853; 0.215557
0.562875; 0.215522
0.562896; 0.215488
0.562918; 0.215454
0.562939; 0.215419
0.562961; 0.215385
0.562983; 0.215351
0.563004; 0.215316
0.563026; 0.215282
0.563047; 0.215247
0.563069; 0.215213
0.56309; 0.215179
0.563112; 0.215144
0.563133; 0.21511
0.563155; 0.215075
0.563176; 0.215041
0.563198; 0.215006
0.563219; 0.214972
0.563241; 0.214938
0.563262; 0.214903
0.563284; 0.214869
0.563305; 0.214834
0.563327; 0.2148
0.563348; 0.214765
0.56337; 0.214731
0.563391; 0.214696
0.563413; 0.214662
0.563434; 0.214627
0.563455; 0.214593
0.563477; 0.214558
0.563498; 0.214524
0.56352; 0.214489
0.563541; 0.214455
0.563563; 0.21442
0.563584; 0.214385
0.563606; 0.214351
0.563627; 0.214316
0.563649; 0.214282
0.56367; 0.214247
0.563691; 0.214213
0.563713; 0.214178
0.563734; 0.214143
0.563756; 0.214109
0.563777; 0.214074
0.563798; 0.21404
0.56382; 0.214005
0.563841; 0.21397
0.563863; 0.213936
0.563884; 0.213901
0.563905; 0.213866
0.563927; 0.213832
0.563948; 0.213797
0.56397; 0.213762
0.563991; 0.213728
0.564012; 0.213693
0.564034; 0.213658
0.564055; 0.213624
0.564076; 0.213589
0.564098; 0.213554
0.564119; 0.21352
0.56414; 0.213485
0.564162; 0.21345
0.564183; 0.213415
0.564205; 0.213381
0.564226; 0.213346
0.564247; 0.213311
0.564269; 0.213276
0.56429; 0.213242
0.564311; 0.213207
0.564332; 0.213172
0.564354; 0.213137
0.564375; 0.213102
0.564396; 0.213068
0.564418; 0.213033
0.564439; 0.212998
0.56446; 0.212963
0.564482; 0.212928
